id,function,party,institution,date,contact_type,org_name,lobbyist_type,purpose,purpose_details
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"SONET d.o.o., družba za projektiranje in inženiring, Vrhnika",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,ZBORNICA ZA ARHITEKTURO IN PROSTOR SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,BD PROJEKTIRANJE d.o.o. NOVO MESTO,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"SONET d.o.o., družba za projektiranje in inženiring, Vrhnika",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,ZBORNICA ZA ARHITEKTURO IN PROSTOR SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,BD PROJEKTIRANJE d.o.o. NOVO MESTO,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"SONET d.o.o., družba za projektiranje in inženiring, Vrhnika",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1866,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,12.06.2019,OSEBNO,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1866,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,12.06.2019,OSEBNO,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1866,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,12.06.2019,OSEBNO,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1866,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,12.06.2019,OSEBNO,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1853,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,PO E-POŠTI,"Libertas, inštitut za svobodno kritiko",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1853,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,PO E-POŠTI,"Libertas, inštitut za svobodno kritiko",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1860,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,OSEBNO,društvo malih delničarjev slovenije,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1860,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,OSEBNO,društvo malih delničarjev slovenije,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1876,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,OSEBNO,vrtec montessori,Lobist lobira za interesno organizacijo v kateri je zaposlen,vpliv na odločanje v drugih zadevah,
1876,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,OSEBNO,walfdorski vrtec,Lobist lobira za interesno organizacijo v kateri je zaposlen,vpliv na odločanje v drugih zadevah,
1876,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,OSEBNO,walfdorska šola,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1876,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,OSEBNO,vrtec montessori,Lobist lobira za interesno organizacijo v kateri je zaposlen,vpliv na odločanje v drugih zadevah,
1876,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,OSEBNO,walfdorski vrtec,Lobist lobira za interesno organizacijo v kateri je zaposlen,vpliv na odločanje v drugih zadevah,
1876,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,OSEBNO,walfdorska šola,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1876,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,OSEBNO,vrtec montessori,Lobist lobira za interesno organizacijo v kateri je zaposlen,vpliv na odločanje v drugih zadevah,
1876,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,OSEBNO,walfdorski vrtec,Lobist lobira za interesno organizacijo v kateri je zaposlen,vpliv na odločanje v drugih zadevah,
1876,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,OSEBNO,walfdorska šola,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1876,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,OSEBNO,vrtec montessori,Lobist lobira za interesno organizacijo v kateri je zaposlen,vpliv na odločanje v drugih zadevah,
1876,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,OSEBNO,walfdorski vrtec,Lobist lobira za interesno organizacijo v kateri je zaposlen,vpliv na odločanje v drugih zadevah,
1876,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.06.2019,OSEBNO,walfdorska šola,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1861,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,14.06.2019,OSEBNO,"TOBAČNA LJUBLJANA trgovsko podjetje za tobačne izdelke, d.o.o.",Lobist je vpisan v register lobistov v RS,Vpliv na sprejem predpisov in drugih splošnih aktov,
1877,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,14.06.2019,PO E-POŠTI,ZAVOD ZA RAZVOJ WALDORFSKIH ŠOL IN VRTCEV SLOVENIJE - ZVEZA,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1819,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,PO E-POŠTI,"INŠTITUT ZA CELOSTNO VZGOJO IN IZOBRAŽEVANJE OTROK LILA, LJUBLJANA",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1819,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,PO E-POŠTI,VZGOJNO-IZOBRAŽEVALNI ZAVOD ANTONA MARTINA SLOMŠKA MARIBOR,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1819,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,PO E-POŠTI,Zasebni vzgojno-izobraževalni zavod Waldorfska šola Maribor,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1819,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,PO E-POŠTI,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1819,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,PO E-POŠTI,"ZAVOD SV. STANISLAVA za vzgojo, izobraževanje in kulturne dejavnosti",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1819,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,PO E-POŠTI,waldorfska šola ljubljana,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1854,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,PO E-POŠTI,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok, Poslovna enota Zasebna osnovna šola montessori",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1854,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,PO E-POŠTI,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok, Poslovna enota Zasebna osnovna šola montessori",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1854,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,PO E-POŠTI,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok, Poslovna enota Zasebna osnovna šola montessori",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1854,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,PO E-POŠTI,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok, Poslovna enota Zasebna osnovna šola montessori",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1862,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1862,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1862,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1862,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1862,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1862,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1862,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1862,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1862,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1896,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,17.06.2019,PO TELEFONU,"ARUM, proizvodnja oblačil d.o.o.",Lobist lobira za interesno organizacijo v kateri je zaposlen,vpliv na odločanje v drugih zadevah,
1286,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,ŠS storitveno podjetje d.o.o.,Lobist lobira za interesno organizacijo v kateri je zaposlen,vpliv na odločanje v drugih zadevah,
1286,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,ŠS storitveno podjetje d.o.o.,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1286,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,ŠS storitveno podjetje d.o.o.,Lobist lobira za interesno organizacijo v kateri je zaposlen,vpliv na odločanje v drugih zadevah,
1286,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,ŠS storitveno podjetje d.o.o.,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1286,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,ŠS storitveno podjetje d.o.o.,Lobist lobira za interesno organizacijo v kateri je zaposlen,vpliv na odločanje v drugih zadevah,
1286,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,ŠS storitveno podjetje d.o.o.,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1286,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,ŠS storitveno podjetje d.o.o.,Lobist lobira za interesno organizacijo v kateri je zaposlen,vpliv na odločanje v drugih zadevah,
1286,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,ŠS storitveno podjetje d.o.o.,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1818,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,"Libertas, inštitut za svobodno kritiko",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1818,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,"Libertas, inštitut za svobodno kritiko",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1818,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,"Libertas, inštitut za svobodno kritiko",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1818,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,"Libertas, inštitut za svobodno kritiko",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1818,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,"Libertas, inštitut za svobodno kritiko",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1818,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,"Libertas, inštitut za svobodno kritiko",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1818,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,"Libertas, inštitut za svobodno kritiko",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1818,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,"Libertas, inštitut za svobodno kritiko",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1858,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,"SULIGREEN, zadruga za trajnostno prebivanje z.o.o.",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1858,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,"SULIGREEN, zadruga za trajnostno prebivanje z.o.o.",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1858,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,"SULIGREEN, zadruga za trajnostno prebivanje z.o.o.",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1858,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,"SULIGREEN, zadruga za trajnostno prebivanje z.o.o.",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1863,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,civilna iniciativa bogatimo šolstvo,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1863,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,civilna iniciativa bogatimo šolstvo,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1863,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,civilna iniciativa bogatimo šolstvo,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1863,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,civilna iniciativa bogatimo šolstvo,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1864,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,"FOCUS, DRUŠTVO ZA SONARAVEN RAZVOJ",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1864,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,"FOCUS, DRUŠTVO ZA SONARAVEN RAZVOJ",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1864,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,"FOCUS, DRUŠTVO ZA SONARAVEN RAZVOJ",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1864,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,"FOCUS, DRUŠTVO ZA SONARAVEN RAZVOJ",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1865,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,greenpeace Slovenija,"Lobist lobira za interesno organizacijo v kateri je zaposlen, Lobist je izvoljeni predstavnik interesne organizacije za katero lobira",Vpliv na sprejem predpisov in drugih splošnih aktov,
1865,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,"FOCUS, DRUŠTVO ZA SONARAVEN RAZVOJ",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1868,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,civilna iniciativa bogatimo šolstvo,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1869,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,"FOCUS, DRUŠTVO ZA SONARAVEN RAZVOJ",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1870,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,za civilno iniciativo bogatimo šolstvo,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1870,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,za civilno iniciativo bogatimo šolstvo,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1870,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,PO E-POŠTI,za civilno iniciativo bogatimo šolstvo,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1872,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,"radio slovenija, rtv slovenija, kolodvorska 2, 1550 ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1872,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,"radio televizija slovenija, kOLODVORSKA 2, 1550 LJUBLJANA",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1872,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,"radio slovenija, rtv slovenija, kolodvorska 2, 1550 ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1872,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,"radio televizija slovenija, kOLODVORSKA 2, 1550 LJUBLJANA",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1872,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,"radio slovenija, rtv slovenija, kolodvorska 2, 1550 ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1872,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,18.06.2019,OSEBNO,"radio televizija slovenija, kOLODVORSKA 2, 1550 LJUBLJANA",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
